country,year,Current account balance (% of GDP),Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),GDP (current US$),GDP deflator (base year varies by country),GDP growth (annual %),GDP per capita growth (annual %),GNI per capita (constant 2015 US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)","Labor force participation rate, total (% of total population ages 15+) (national estimate)","Life expectancy at birth, total (years)",Poverty headcount ratio at national poverty lines (% of population),"Unemployment, total (% of total labor force) (national estimate)"
Saudi Arabia,2023 [YR2023],3.19136457884368,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,34.7492004368248,1067582933333.33,115.416881943782,-0.754914810584665,-2.20061175301424,26.9885079767917,27.3778074633889,2.32708518362692,60.963,26.9885079767917,26.9885079767917,4.886
South Africa,2000 [YR2000],-0.125570459653347,21.0249576347381,27.0635939439351,51.9114416739229,2329.28345567686,24.4043033106919,151752757215.309,37.2564359990556,4.20000000067826,3.20151044858625,4281.95600126086,21.8164184247158,5.33895102929212,50.751,58.47,38.0,29.88
South Africa,2001 [YR2001],0.253001084795547,20.3546264075943,27.8026792262915,51.8426943661142,2374.60906496279,26.3566606345688,135429905922.526,40.1626149612901,2.70000000019104,1.79444275713681,4351.26680450103,22.8142845512603,5.70190018305717,59.066,57.261,26.9885079767917,25.371
South Africa,2002 [YR2002],0.781937464700481,19.6978392378503,28.3843754417012,51.9177853204484,2308.57339110126,28.4311672176802,129087556612.449,45.1981867189742,3.70037440406668,2.76087798631386,4523.13277876911,25.0343344117566,9.4947107032486,58.822,55.666,26.9885079767917,27.18
South Africa,2003 [YR2003],-0.782449992267882,19.3657220700054,27.8875197646176,52.7467645034914,2445.83368534806,23.9152733614034,197018965308.697,48.0889558871907,2.94907546754213,2.00199371336308,4625.37069697141,21.8085892075755,5.67941771099112,56.955,54.331,26.9885079767917,27.116
South Africa,2004 [YR2004],-2.50726120703613,18.5880313800352,28.8256495085849,52.5863253247069,2645.55777175629,22.7575187856654,255806908594.573,50.994573117953,4.55455990721774,3.58123021106213,4846.69013233315,22.8860564383387,-0.692030271024132,55.216,54.043,26.9885079767917,24.673
South Africa,2005 [YR2005],-2.7747758989594,18.1784827713985,28.4490996758055,53.3724114500823,2616.44705678199,23.5997644915436,288867217196.534,53.8487443629607,5.27705197295467,4.28677153057231,5071.15961824493,23.8280169054893,2.06284616504634,56.954,53.98,66.6,23.84
South Africa,2006 [YR2006],-4.00012427594728,17.7694451370999,27.8482208921239,54.3823459561633,2572.61799318658,26.098249881712,303858675363.643,57.1144752454419,5.60380645895889,4.5911021010921,5364.04930109436,27.6698913924026,3.24390776468065,58.016,54.278,26.9885079767917,22.616
South Africa,2007 [YR2007],-4.86189160706926,17.4407083562508,27.1761127574213,55.3831788863278,2726.96447046443,27.958964394702,333077117253.684,61.824000521583,5.36047405394162,4.29764521048401,5563.78663173833,29.166174743045,6.17780683499409,57.202,54.992,26.9885079767917,22.326
South Africa,2008 [YR2008],-5.18618108467679,17.9530081085813,22.6547707193503,59.3922269943962,2904.27629244834,32.2546736710677,316131258616.309,66.6773896503651,3.1910438863288,2.02840468771709,5725.74247757677,33.7198501285556,10.0745755249182,59.688,56.022,62.1,19.507
South Africa,2009 [YR2009],-2.38458187361532,17.7759221136484,21.9946905973367,60.2293932545018,2813.4271514608,24.9827464883237,329754060647.129,72.4536798079928,-1.53808913525583,-2.70215597172341,5709.9178846339,24.6047888395564,7.21531413612566,58.059,57.447,26.9885079767917,20.512
South Africa,2010 [YR2010],-1.29901805615596,16.5671933066802,21.524977171712,61.9078295216078,2737.73527625928,25.7834176267221,417363822801.713,76.8939546192366,3.03973288127956,1.81773569736623,5901.85374653214,24.6226695358778,4.08972989470464,54.171,58.899,53.2,23.181
South Africa,2011 [YR2011],-2.01967628513274,17.592273497868,20.88329560942,61.524430892712,2693.9106740467,27.6981484703752,458199494830.834,81.1531541580179,3.16855627858818,1.87331822630892,6096.53204610766,26.9382019655219,4.9992669696526,56.169,60.651,26.9885079767917,21.416
South Africa,2012 [YR2012],-4.68373643403848,16.1443473270381,20.6512411998593,63.2044054661294,2621.18691317776,27.1391491937679,434400545085.811,84.9553469208063,2.39623238465745,1.04422917046858,6073.33773099872,28.4434679995666,5.72465791678297,55.959,61.846,26.9885079767917,21.786
South Africa,2013 [YR2013],-5.33837274756912,15.3547470095976,20.9412277594358,63.7040252309666,2593.83548711488,28.379280320361,400886013595.573,89.9202320356868,2.48546800826588,1.09946173503064,6116.48359244273,30.4957473096901,5.78446909667201,56.219,62.533,26.9885079767917,22.038
South Africa,2014 [YR2014],-4.81243259488483,13.9678699646258,21.1793925995318,64.8527433143059,2686.37619555841,29.0006193033471,381198869776.106,94.7458428172568,1.41382645223793,-0.172220609328434,6070.52764627454,30.4989547517121,6.12983770287141,56.093,63.38,55.5,22.606
South Africa,2015 [YR2015],-4.31028688643788,15.4376000469246,21.3654360523442,63.1969639007312,26.9885079767917,27.7136384124829,346709790458.563,100.000000176439,1.32186223678229,-0.75792811406113,6062.77405456737,29.0130377322327,4.54064227737906,57.693,63.95,26.9885079767917,22.869
South Africa,2016 [YR2016],-2.63361451678798,16.017893309164,20.7608785101379,63.2212225634101,26.9885079767917,28.1560881698955,323585509674.481,106.95217214959,0.664552307858116,-0.309171167254917,6054.73074933567,27.7051693349827,6.57139642173964,57.965,64.747,26.9885079767917,24.023
South Africa,2017 [YR2017],-2.37436753188649,16.7606304267509,20.5426420286456,62.696722011302,26.9885079767917,27.3400757812216,381448814653.456,112.806008890395,1.15794695181735,0.766941613003056,6155.23371836917,26.1958560481525,5.18424664766128,58.775,65.402,26.9885079767917,23.992
South Africa,2018 [YR2018],-3.00051939426576,15.6552175241232,20.6157231199988,63.729064907094,26.9885079767917,27.4970371508423,405260723892.517,117.310685699107,1.55678384721676,0.319770421594569,6145.14789901739,26.9885079767917,4.51716522786592,58.131,65.674,26.9885079767917,24.218
South Africa,2019 [YR2019],-2.61999067483039,16.3751677039212,19.6662810176461,63.9585512784326,26.9885079767917,27.2021294051151,389330032224.269,122.722843148459,0.25993557687633,-1.03013294267365,6164.0420233797,26.6958670030255,4.12024587014984,58.327,66.175,26.9885079767917,25.538
South Africa,2020 [YR2020],1.98094913796162,21.4174702282134,17.6303446583316,60.9521966463139,26.9885079767917,27.5273512944254,338291396026.698,129.177534410462,-5.96335818439407,-7.10658878307846,5879.75594977335,23.1594920420161,3.21003597454107,54.701,65.252,26.9885079767917,24.339
South Africa,2021 [YR2021],3.68955099305497,21.2776947559809,17.2487371600174,61.4735621406659,26.9885079767917,31.1113198468579,420117812466.041,137.574239980202,4.70306206485731,3.66236830398525,6172.78195003921,24.9733048979456,4.61167217803206,55.76,62.341,26.9885079767917,28.77
South Africa,2022 [YR2022],-0.418874013378216,19.2595820528417,18.0780742367268,62.662349477654,26.9885079767917,33.5384457909833,405270850098.738,144.122064141977,1.91040617007184,1.05687467771507,6136.34311034518,31.5222896280307,7.03972661255866,56.942,61.48,26.9885079767917,28.838
South Africa,2023 [YR2023],-1.63056595572713,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,33.0231183845837,377781600985.873,150.643246778265,0.601662303103254,-0.265252688267907,6080.55263360512,32.6993380595522,6.0739085322053,58.528,26.9885079767917,26.9885079767917,27.989
Turkiye,2000 [YR2000],-3.61654920011585,36.9250453842768,22.9497176283023,40.1252369874209,1184.72475091731,19.8811989046161,274294623164.043,23.3251006377014,6.93323970455904,5.38556718247052,26.9885079767917,22.4732381343953,54.9153705812683,49.948,71.861,26.9885079767917,6.495
Turkiye,2001 [YR2001],1.8636638328349,37.5914067955684,22.6617820175278,39.7468111869038,1079.39120621709,27.1819418753369,201753123806.695,35.6826831339725,-5.75000655464257,-7.13825127555417,26.9885079767917,22.6895332634566,54.4001887619075,49.822,72.231,25.0,8.381
Turkiye,2002 [YR2002],-0.260562921273573,34.9601637787091,22.912853166662,42.126983054629,1124.79175400174,25.1051190164424,240249071871.106,49.0903873895102,6.44772204681594,4.96906241439386,26.9885079767917,22.8772750323154,44.9641209479849,49.577,72.579,26.9885079767917,10.358
Turkiye,2003 [YR2003],-2.40117810574265,33.6087520868775,23.4120993049864,42.979148608136,1164.6705871763,23.0061778959535,314595572145.767,60.5231856474295,5.76320606654714,4.37343432204094,26.9885079767917,23.2189197311388,21.6024384490572,48.331,72.89,26.9885079767917,10.542
Turkiye,2004 [YR2004],-3.47253618197775,29.1008790529734,24.9361156884602,45.9630052585664,1190.90866241573,23.6247532110161,408865430220.331,68.0447112469632,9.79593638920282,8.3093996990934,26.9885079767917,25.2010849398704,8.59826168115272,46.306,73.24,26.9885079767917,10.838
Turkiye,2005 [YR2005],-4.14366781532507,25.6846320866568,26.361007376925,47.95437038499,1225.70225347707,21.8762675597935,506314717661.655,72.8659621926985,8.99230493626517,7.53339948397436,26.9885079767917,24.2660894922529,8.17916036802002,46.431,73.534,18.6,10.636
Turkiye,2006 [YR2006],-5.59366965632566,24.0580462820036,26.7706220515048,49.1713413179657,1338.36816027647,22.3948339423242,557076157773.479,79.6980251766556,6.94798808571993,5.5702631622412,26.9885079767917,26.3680371283665,9.59724212288432,46.272,73.845,16.3,10.227
Turkiye,2007 [YR2007],-5.42269991087983,23.4775270267955,26.7478004872718,49.7746677397475,1425.35886655559,21.8895256942149,681321124295.914,84.6391100298056,5.04350793157104,4.20987632953147,26.9885079767917,25.9612910545714,8.75618090972639,46.23,74.193,16.7,10.285
Turkiye,2008 [YR2008],-5.11714509348325,23.6686593781608,26.8099395131063,49.521401108733,1389.28566894648,23.5662909262571,770449132861.373,94.8348672245297,0.815024573007705,-0.452853692268519,26.9885079767917,26.9819629689095,10.4441283764885,46.886,74.45,17.1,10.965
Turkiye,2009 [YR2009],-1.74960523284642,22.9470262450862,25.302973408508,51.7499957276623,1357.46823750389,23.3701991459541,649289324627.732,100.0,-4.82315395301769,-6.12785740051382,26.9885079767917,23.4168678008097,6.25097663090626,47.88,74.765,16.9,14.026
Turkiye,2010 [YR2010],-5.74284167879653,23.7042220493162,26.2226359094294,50.0731377051125,1458.23315284005,21.1941333155525,776967266305.53,107.009283602597,8.42710432276191,6.79208232586733,26.9885079767917,25.500331910756,8.56644420552976,48.804,75.069,16.1,11.879
Turkiye,2011 [YR2011],-8.87020801558308,24.1575380948632,26.4622862643773,49.3801756407595,1529.24270248225,22.9937012536403,838785289694.35,115.784951326489,11.2001105833504,9.57986395820123,26.9885079767917,30.3104743820065,6.471879671151,49.864,74.941,16.3,9.789
Turkiye,2012 [YR2012],-4.74654711740803,23.5556797876531,26.0277357590655,50.4165844532814,1572.62101020851,24.3608755208614,880555885492.269,124.37928997851,4.78849271108008,3.46121242479198,26.9885079767917,28.4699271358616,8.89156996512163,49.958,75.678,15.0,9.21
Turkiye,2013 [YR2013],-5.15003605344422,22.9222246275424,26.3914178005371,50.6863499467419,1535.66771827313,23.7930095050818,957799120008.32,132.190445829612,8.48581699653026,7.10131954327058,26.9885079767917,28.7342892947321,7.49309030547693,50.84,76.297,15.0,9.713
Turkiye,2014 [YR2014],-3.42015297785698,21.0847448146628,27.8555363624053,51.0597225719195,1574.73585381772,25.2055416974053,938934609296.966,141.958683461453,4.9397151613658,3.53349204037028,26.9885079767917,28.560759468849,8.85457271364324,50.512,76.565,14.7,9.901
Turkiye,2015 [YR2015],-2.47074612731364,20.4049365503546,27.2249813502674,52.370082099378,1657.9258591822,24.5312773389092,864313810469.009,153.095224254072,6.08448690443663,4.6785959933809,10926.1880705198,26.557266261846,7.67085364845877,51.3,76.646,14.3,10.304
Turkiye,2016 [YR2016],-2.54897508841312,19.5004832157342,26.7754464165642,53.7240738881426,26.9885079767917,23.0835091311263,869682881593.041,165.542597900735,3.32308420845746,1.94225845985372,26.9885079767917,25.244677102771,7.7751341532833,52.0,76.66,13.5,10.899
Turkiye,2017 [YR2017],-4.09120730863897,19.3830062160336,26.5375631718769,54.0794237911775,26.9885079767917,26.0394223439924,858988492853.742,183.723184042899,7.50199748917491,6.11695888825578,26.9885079767917,29.7227464055755,11.1443110840765,52.832,77.141,13.9,10.919
Turkiye,2018 [YR2018],-1.87477807360802,18.4302262151829,26.6649815798783,54.9047922049389,26.9885079767917,31.2326925586374,778972199727.859,214.060069627634,3.01317990846508,1.62818524031636,26.9885079767917,31.3815186141744,16.3324638988928,53.212,77.563,14.4,10.956
Turkiye,2019 [YR2019],1.9727835325547,18.1086285648257,25.3192875385201,56.5720907890104,26.9885079767917,33.0742147083823,761005946788.221,243.74535336446,0.81852593620826,-0.612618493559708,26.9885079767917,30.1190756147214,15.1768215720022,52.951,77.832,15.0,13.73
Turkiye,2020 [YR2020],-4.31533231651034,17.5538293565209,26.2410702660317,56.2050967404516,26.9885079767917,29.1207898635811,720338498174.744,279.793769525307,1.85983969001542,0.876186370101166,26.9885079767917,32.2229652348943,12.2789574462574,49.334,75.85,14.4,13.148
Turkiye,2021 [YR2021],-0.784641131113476,17.1838434366698,27.5060755599561,55.3100878233325,26.9885079767917,35.7436948119262,819865253669.661,360.858464292819,11.4393847446421,10.4293952224225,26.9885079767917,35.3387465749706,19.5964926913324,51.359,76.032,26.9885079767917,11.969
Turkiye,2022 [YR2022],-5.04884458134734,16.6597041924924,27.7310910881347,55.6092047193729,26.9885079767917,38.5842021257178,907118435952.688,707.412913918364,5.53346926596379,4.49949975785783,26.9885079767917,42.5859274525546,72.3088359891207,53.055,78.475,26.9885079767917,10.465
Turkiye,2023 [YR2023],-4.05777004914951,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,32.269058711594,1108022373259.51,1184.72856794344,4.5168665079849,4.0929402864446,26.9885079767917,34.6941248765499,53.8594087593315,53.313,26.9885079767917,26.9885079767917,9.388
United Kingdom,2000 [YR2000],-1.80978814155872,1.53454926993428,25.1680765638419,73.2973741662238,3785.75312644999,25.6598216491998,1665534876683.31,73.372610357408,4.31872705812104,3.94666041513302,37623.6486422307,26.8619089495181,1.18295624210408,61.91,77.7414634146342,26.9885079767917,5.558
United Kingdom,2001 [YR2001],-1.76623319868349,1.39233330341523,24.6406484898304,73.9670182067544,3784.92817441666,25.5471650372775,1649827263567.01,74.4771239303235,2.5787410460365,2.18459671040603,38675.7563426963,27.2744484724749,1.53234960272418,61.546,77.9926829268293,26.9885079767917,4.696
United Kingdom,2002 [YR2002],-1.97304333212519,1.38581329078456,23.9123278773593,74.7018623618981,3685.86948742657,24.5103610004373,1785729916067.15,76.0580782920021,1.79198561607272,1.36197323998215,39586.3642367533,26.8692732066014,1.52040245947455,61.791,78.1439024390244,26.9885079767917,5.037
United Kingdom,2003 [YR2003],-1.82808406238088,1.24891678772558,23.3421084028371,75.4089748094374,3731.60971819526,24.0564905660977,2054422857142.86,77.8779778415345,3.14657252830963,2.66739616621786,40710.1840835805,26.1830324858106,1.37650038542013,61.874,78.4463414634146,26.9885079767917,4.807
United Kingdom,2004 [YR2004],-2.29213993851292,1.27650085784621,22.3021363572404,76.421369692722,3694.47859531017,24.0722889197868,2421525082387.4,79.9184559203036,2.42649654912002,1.84540266498504,41451.9034155877,26.3794223207123,1.39039756680422,61.882,78.7463414634146,26.9885079767917,4.594
United Kingdom,2005 [YR2005],-1.98153178021805,1.37603253648279,22.2144068656745,76.4095640060319,3686.35990480058,25.2715104711424,2543180000000.0,82.2643248459228,2.73884240379734,2.03584209773835,42445.0837820499,27.4092063694058,2.0891364902507,62.096,79.0487804878049,26.9885079767917,4.835
United Kingdom,2006 [YR2006],-3.12218245755459,1.35146946330568,22.0628820435292,76.5856518690959,3598.81040619707,27.5121294423106,2708441582336.71,84.556894728526,2.38627536792974,1.63644558698466,42481.1934447901,29.4022980385017,2.4556616643929,62.508,79.2487804878049,26.9885079767917,5.411
United Kingdom,2007 [YR2007],-3.73342924098549,1.36521688015405,22.1886501127621,76.4461330070838,3441.64021918037,25.5115603212923,3090510204081.63,86.4615517865928,2.62033122218656,1.82436446195527,42999.1253678265,27.4527931157936,2.38656150773327,62.331,79.4487804878049,26.9885079767917,5.342
United Kingdom,2008 [YR2008],-3.88657975994758,1.08043318982593,22.0043010695534,76.9152757067971,3361.98051693016,27.5059613453815,2929411764705.88,89.4040805513554,-0.225726974764584,-1.00790103220685,42091.897021839,29.1926455823293,3.52140856342539,62.555,79.6,26.9885079767917,5.705
United Kingdom,2009 [YR2009],-3.03919318860907,1.10915027730949,19.6113535593574,79.2794961633331,3145.58566208284,26.881551031055,2412840006231.5,91.0948117888013,-4.61495740242552,-5.33371939419183,40406.848393702,28.12283300254,1.96173173560109,62.329,80.0512195121951,26.9885079767917,7.627
United Kingdom,2010 [YR2010],-2.77184107542602,1.21592447666869,19.2102555434201,79.5738199799112,3230.61598357655,28.8567426749383,2485482596184.71,92.5375179695639,2.23868863381415,1.44038415806527,41516.9883229004,30.4160322973505,2.49265472467065,62.103,80.4024390243902,26.9885079767917,7.924
United Kingdom,2011 [YR2011],-1.63097008877188,1.22028096535992,19.1777633347434,79.6019590466348,2972.15306452967,31.3875940550587,2663805834828.07,94.5633351739984,1.14510154098662,0.357726635762319,41678.1953260449,32.1778069157158,3.8561124468282,62.097,80.9512195121951,26.9885079767917,8.169
United Kingdom,2012 [YR2012],-3.14718914670129,1.18886079230386,19.0668947234349,79.7442345658747,3042.85987103811,30.6185684317404,2707089726614.64,96.0184792061415,1.51293674929991,0.809511841772917,41587.5446294735,31.6074143016779,2.5732347965453,62.277,80.9048780487805,26.9885079767917,8.25
United Kingdom,2013 [YR2013],-4.65119373117685,1.05884260885312,18.8682391968841,80.0729181942627,2987.7005887871,30.2894247712844,2784853502534.29,98.0512518387778,1.79232221590813,1.11285564329206,41887.7742861322,31.7096871437064,2.29166666666659,62.32,81.0048780487805,26.9885079767917,7.704
United Kingdom,2014 [YR2014],-5.01141706795705,1.25624311534754,18.9652710754023,79.7784953701609,2777.31098667728,28.5762147291242,3064708247921.43,99.3433498736803,3.19578246561922,2.43857440495138,43199.5535299484,30.518589390469,1.45112016293279,62.462,81.3048780487805,26.9885079767917,6.363
United Kingdom,2015 [YR2015],-4.94667701136358,1.13619321080336,18.6625913246499,80.2012123283173,2764.51667133806,27.845950666101,2927911140916.73,100.0,2.2202583222271,1.41349868255548,43984.3934011924,29.3575990202724,0.36804684232536,62.547,80.9560975609756,26.9885079767917,5.517
United Kingdom,2016 [YR2016],-5.49879734304565,1.12106646107832,18.4747314621342,80.4042020767875,26.9885079767917,28.9023395233588,2689106566899.61,101.964798274078,1.9210634135702,1.15154932987107,44403.9879030741,30.7980588910172,1.0084173681141,62.694,81.1560975609756,17.0,4.868
United Kingdom,2017 [YR2017],-3.49784868993649,1.16307610800233,18.2597344729615,80.5771894190362,26.9885079767917,30.8903510330461,2680148052335.3,103.8578166072,2.65506966811928,1.96002099357008,45659.8322160015,32.2312989980226,2.55775577557747,62.663,81.2560975609756,18.6,4.452
United Kingdom,2018 [YR2018],-3.92206514953074,1.07006696063793,18.1250070589985,80.8049168963976,26.9885079767917,31.5801113597336,2871340347581.79,105.854018257222,1.40379208588568,0.791214735013071,45882.4050357806,32.9625368906995,2.29283990345938,62.876,81.2560975609756,26.9885079767917,4.12
United Kingdom,2019 [YR2019],-2.6851488847368,1.04432525172921,18.1237417210674,80.8319300304539,26.9885079767917,31.63478028095,2851407164907.81,108.093606381207,1.64161099628876,1.06983334867479,47069.2569524608,33.0303533562736,1.73810460086513,62.912,81.4048780487805,26.9885079767917,3.613
United Kingdom,2020 [YR2020],-2.89926408011784,1.0340351380375,18.1753730778061,80.7906038783468,26.9885079767917,29.6919908301525,2697806592293.86,113.588678280518,-10.3599008187799,-10.687168020963,41316.3569100229,29.0825685457504,0.989486703772491,62.8,80.3512195121951,26.9885079767917,4.472
United Kingdom,2021 [YR2021],-0.473835565696513,1.03258066764766,18.1985993471877,80.7688199851646,26.9885079767917,29.5973125272812,3141506156618.7,113.451886745817,8.67490411442573,8.76398582256878,26.9885079767917,29.7513352208921,2.51837109614213,62.171,80.7,26.9885079767917,4.826
United Kingdom,2022 [YR2022],-3.25156809993833,1.00494891890614,18.0561063330652,80.9389417503734,26.9885079767917,33.4304609651869,3088839763445.02,119.290478313775,4.34522883436574,3.16817537223257,26.9885079767917,36.0972010561932,7.92204883147902,62.193,82.0585365853659,26.9885079767917,3.73
United Kingdom,2023 [YR2023],-3.30515241543118,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,32.1726519861297,3340032380668.04,127.783336977363,0.104017849159277,-0.714682165144737,26.9885079767917,33.4147319910122,6.79396706793963,62.2,26.9885079767917,26.9885079767917,3.984
United States,2000 [YR2000],-3.92088461637514,2.26208726411946,22.6975317592377,75.0403788406765,8056.86384994775,10.6927727297913,,74.7280318881458,4.07758575804293,2.92586254490257,49040.6823891223,14.4102128270623,3.37685727149929,67.074,76.6365853658537,26.9885079767917,3.992
United States,2001 [YR2001],-3.72407526075822,2.1072997716391,22.4208042568487,75.4719059369522,7827.88632537183,9.70344820873397,,76.410675446577,0.955538346430316,-0.038731925617185,49320.364577959,13.2637348067635,2.82617111885407,66.824,76.8365853658537,26.9885079767917,4.731
United States,2002 [YR2002],-4.17334150234402,1.95592576519708,22.2797145677967,75.7643589524912,7843.34484914192,9.13138565379718,,77.5980932623914,1.70044732363073,0.761236853294676,49557.1458165001,13.1549985598093,1.58603162650601,66.582,76.9365853658537,26.9885079767917,5.783
United States,2003 [YR2003],-4.55897769378821,1.81033470626561,22.1877120175754,76.0019539881501,7794.23553026383,9.03565240541354,,79.1301238282843,2.795605965883,1.91588247774337,50202.8820321849,13.5916448812678,2.27009497336115,66.244,77.0365853658537,26.9885079767917,5.989
United States,2004 [YR2004],-5.20485224269137,1.75268291033102,22.1366615939239,76.1106561981627,7881.57864206405,9.62874787307988,,81.2580021785633,3.84777169205226,2.89111091233463,51626.2780429608,14.8193087841105,2.67723669309172,65.994,77.4878048780488,26.9885079767917,5.529
United States,2005 [YR2005],-5.74598267055862,1.6927826532839,22.0102484672671,76.2969681896463,7846.49968849973,9.98205641037558,,83.8058099105923,3.483549937943,2.53411070718666,52828.0595534331,15.6565009333013,3.3927468454955,66.047,77.4878048780488,26.9885079767917,5.084
United States,2006 [YR2006],-5.91102091022869,1.66751083009069,22.1018171712765,76.2306719986328,7697.65253500041,10.641389509223,,86.3902442614464,2.78453963938148,1.79819874740998,54169.8653661377,16.3338962966673,3.22594410070406,66.179,77.6878048780488,26.9885079767917,4.623
United States,2007 [YR2007],-5.08872735734161,1.57514749735448,21.886129747358,76.538713363361,7758.16598577052,11.4637892950146,,88.7307792856828,2.00385829825838,1.03834382171036,54038.1900571145,16.5482262680953,2.85267248150136,66.04,77.9878048780488,26.9885079767917,4.622
United States,2008 [YR2008],-4.71585990444596,1.6133499393496,21.2220136883746,77.1646363722758,7488.08192070473,12.4258439246081,,90.4403638161742,0.113587248258867,-0.828888121072325,52618.8024691026,17.441943601098,3.83910029665096,65.994,78.0390243902439,26.9885079767917,5.784
United States,2009 [YR2009],-2.62283632200348,1.62657070517662,19.760485558092,78.6129339895663,7056.78365282718,10.9322190593537,,90.9981825388819,-2.57650023426996,-3.42683194254013,51381.1835615293,13.8273085764833,-0.355546266299717,65.37,78.390243902439,26.9885079767917,9.254
United States,2010 [YR2010],-2.87064145448882,1.73921587365385,19.3707404278191,78.890043698527,7161.42655156518,12.3413554322086,,92.1040713320202,2.6951925838264,1.8467404584986,52811.1310199506,15.878527508625,1.64004344238988,64.706,78.5414634146342,26.9885079767917,9.633
United States,2011 [YR2011],-2.91862065322661,1.75761512960444,19.4449934349203,78.7973914354753,7029.95460147645,13.5634637825829,,94.0042791549293,1.56440685438301,0.82892617390047,53478.176611038,17.2790147933311,3.15684156862202,64.109,78.6414634146341,26.9885079767917,8.949
United States,2012 [YR2012],-2.57236847367136,1.6927929576858,19.4661108683163,78.8410961739979,6872.02728367462,13.6440512687054,,95.7547938722917,2.28911338767897,1.54146623449971,54739.0391323866,17.0377883064876,2.06933726526057,63.701,78.7414634146342,26.9885079767917,8.069
United States,2013 [YR2013],-2.01090797096302,1.62408303489325,19.6851456126314,78.6907713524753,6905.59863316056,13.5534918818154,,97.3844259036065,2.11783009919846,1.41274167855772,55216.2090345475,16.3878144030073,1.46483265562717,63.249,78.7414634146342,26.9885079767917,7.375
United States,2014 [YR2014],-2.10117617206317,1.66163858216438,19.7080638780994,78.6302982001894,6960.68399657951,13.5082142132235,,99.0804906455533,2.52381981441982,1.77469980748791,56624.2987116447,16.3983551242045,1.62222297740827,62.885,78.8414634146341,26.9885079767917,6.168
United States,2015 [YR2015],-2.2325584903738,1.78139127150842,19.555260727197,78.6633577416521,6803.99660728499,12.4111486301271,,100.0,2.94555045455233,2.19043056582386,58016.4505972105,15.2770653039497,0.118627135552451,62.651,78.690243902439,26.9885079767917,5.28
United States,2016 [YR2016],-2.10699725119707,1.78133381250043,19.4748580132673,78.7438075353201,26.9885079767917,11.8881592273253,,100.950322479212,1.81945147474293,1.08425738313417,58373.6670666243,14.5644385592212,1.26158320570527,62.786,78.5390243902439,26.9885079767917,4.869
United States,2017 [YR2017],-1.87442427129943,1.76833535602151,19.4270487784832,78.8046158654953,26.9885079767917,12.177481026766,,102.758144169931,2.45762230356996,1.81147636540288,59568.2051884208,14.9478571955214,2.1301100036598,62.851,78.5390243902439,26.9885079767917,4.355
United States,2018 [YR2018],-2.12935714812701,1.70871948871607,19.5692897525135,78.7219913782106,26.9885079767917,12.2871107596266,,105.11222050161,2.96650507100425,2.42587721947302,61024.9704778235,15.1582483706352,2.44258329692807,62.871,78.6390243902439,26.9885079767917,3.896
United States,2019 [YR2019],-2.05259928550171,1.67971299899229,19.6179654110696,78.7023222000531,26.9885079767917,11.7950067827852,,106.876537399631,2.46703756313913,2.00148267922953,62394.7800461568,14.4830481481335,1.81221007526012,63.1,78.7878048780488,26.9885079767917,3.669
United States,2020 [YR2020],-2.80048023373877,1.74639347557255,19.4184030161297,78.8352035082978,26.9885079767917,10.0835578566756,,108.287968612811,-2.21346933290643,-3.15644425196703,60230.0633595883,13.0211954724839,1.23358439630638,61.746,76.9804878048781,26.9885079767917,8.055
United States,2021 [YR2021],-3.52399723472432,1.66240252615758,19.1836645852224,79.1539322622544,26.9885079767917,10.8079793571518,,113.25269622803,5.8002061284573,5.63386812824078,63868.0662551778,14.4455053059818,4.69785886363742,61.659,76.3292682926829,26.9885079767917,5.349
United States,2022 [YR2022],-3.77404414244999,1.62054326390324,19.2767797091913,79.1026776348679,26.9885079767917,11.6339086209551,,121.226847950936,1.93549589483209,1.56159818901087,65102.9831028621,15.4061076810274,8.00279982052121,62.236,77.4341463414634,26.9885079767917,3.65
United States,2023 [YR2023],-2.99266819646332,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,26.9885079767917,,125.64556080013,2.54270029878489,2.0395059357577,26.9885079767917,26.9885079767917,4.11633838374488,62.604,26.9885079767917,26.9885079767917,3.638
